fth      throughput_alg1      avgFidelity_alg1      avepurround_alg1      consumption_alg1      time_alg1      throughput_alg2      avgFidelity_alg2      avepurround_alg2      consumption_alg2      time_alg2
0.55    0.0    0.0    0.0    0.0    0.0        19.49604253374533    0.64846087856325    67.294    460.679    0.0008746442794799804    
0.6    0.0    0.0    0.0    0.0    0.0        15.339174394671902    0.7002143613229113    72.65    486.447    0.0009041306972503662    
0.65    0.0    0.0    0.0    0.0    0.0        11.731745238078313    0.7387886834038079    83.459    496.293    0.0005878562927246094    
0.7    0.0    0.0    0.0    0.0    0.0        8.176776247057834    0.7803554340426322    98.452    505.295    0.000640496015548706    
0.75    0.0    0.0    0.0    0.0    0.0        6.818315966486929    0.8166286971861264    102.522    508.664    0.0005802209377288818    
0.8    0.0    0.0    0.0    0.0    0.0        4.664876849479734    0.8574642909984946    115.211    505.788    0.0007899494171142578    
0.85    0.0    0.0    0.0    0.0    0.0        3.409079657013198    0.8953166309971634    129.096    503.913    0.0008598606586456298    
0.9    0.0    0.0    0.0    0.0    0.0        2.3218468310872855    0.9295423595589221    139.61    494.817    0.000773789644241333    
0.95    0.0    0.0    0.0    0.0    0.0        1.339542010987035    0.9654068479097963    165.789    489.843    0.0007892510890960693    
