fth      throughput_alg1      avgFidelity_alg1      avepurround_alg1      consumption_alg1      time_alg1      throughput_alg2      avgFidelity_alg2      avepurround_alg2      consumption_alg2      time_alg2
0.55    26.78878789460272    0.5932850297816084    37.555    596.087    1.1551693332195283        20.66229853385972    0.6923340717574189    65.547    641.617    0.0007095685005187989    
0.6    23.481429380582824    0.635653244280609    40.814    586.265    1.1317430334091187        18.395436305573774    0.7284222873350903    71.701    654.072    0.0008706388473510743    
0.65    20.08642932227347    0.6797380894490017    42.009    559.746    1.0622883846759796        16.152222102518866    0.7633991151898835    77.397    660.288    0.0005206046104431153    
0.7    16.794839700545452    0.7256330527361632    45.419    549.468    1.106178069114685        13.25593721528441    0.8083323240500964    91.447    686.407    0.0007505216598510743    
0.75    13.714209623459002    0.7723315846403895    46.941    524.552    1.0131401252746581        11.285645003289169    0.843341839187839    99.84    691.764    0.0007428338527679443    
0.8    10.689993275467288    0.8192837035456405    50.67    517.51    0.9997043459415436        9.137829303282315    0.8775451852229894    110.178    705.101    0.0009075477123260498    
0.85    8.174781667640154    0.8643925340323771    62.17    526.651    0.9291768441200257        7.055911574764356    0.9077990233709227    123.84    701.105    0.0008782281875610352    
0.9    6.023425206375432    0.910354661901151    66.204    490.897    0.7835048682689667        5.313558019048583    0.9383064302152435    140.989    698.849    0.0007015511989593505    
