fth      throughput_alg1      avgFidelity_alg1      avepurround_alg1      consumption_alg1      time_alg1      throughput_alg2      avgFidelity_alg2      avepurround_alg2      consumption_alg2      time_alg2
0.55    0.0    0.0    0.0    0.0    0.0        22.036602530228745    0.6416480620537774    51.123    430.367    0.0009167943000793457    
0.6    0.0    0.0    0.0    0.0    0.0        13.955540332969955    0.7008431471127491    66.106    482.566    0.0009838345050811768    
0.65    0.0    0.0    0.0    0.0    0.0        10.270533379392806    0.7465841755403132    76.758    508.589    0.0006642060279846192    
0.7    0.0    0.0    0.0    0.0    0.0        8.763146324254059    0.7840092091860446    85.186    501.835    0.0007322640419006348    
0.75    0.0    0.0    0.0    0.0    0.0        6.957273362696376    0.8213134789046211    90.668    499.102    0.0007404460906982422    
0.8    0.0    0.0    0.0    0.0    0.0        5.147817057237495    0.8580019506635616    99.918    498.007    0.0009610376358032227    
0.85    0.0    0.0    0.0    0.0    0.0        3.802744538058227    0.8951476040220785    113.118    498.878    0.0008618206977844238    
0.9    0.0    0.0    0.0    0.0    0.0        2.478544539880616    0.9314786447369865    125.885    491.047    0.0009637331962585449    
0.95    0.0    0.0    0.0    0.0    0.0        1.5967101839835316    0.9656432376167416    145.324    483.226    0.0008589794635772705    
