fth      throughput_alg1      avgFidelity_alg1      avepurround_alg1      consumption_alg1      time_alg1      throughput_alg2      avgFidelity_alg2      avepurround_alg2      consumption_alg2      time_alg2
0.55    0.0    0.0    0.0    0.0    0.0        50.0    0.6935664085414871    0.0    50.0    0.0004593908786773682    
0.6    0.0    0.0    0.0    0.0    0.0        45.9278461298876    0.7066662030018395    4.299    88.803    0.0004931282997131347    
0.65    0.0    0.0    0.0    0.0    0.0        36.96461407730367    0.7395973378950533    22.543    181.167    0.00029667067527770996    
0.7    0.0    0.0    0.0    0.0    0.0        32.04599784176994    0.7676691978918205    29.962    224.514    0.00021879196166992186    
0.75    0.0    0.0    0.0    0.0    0.0        23.548714432991538    0.8093289019708408    51.373    311.066    0.00047089600563049314    
0.8    0.0    0.0    0.0    0.0    0.0        14.187013676234498    0.8594314980638657    77.016    385.634    0.000849086046218872    
0.85    0.0    0.0    0.0    0.0    0.0        10.857111626293971    0.8951620911981335    86.233    412.277    0.0008024837970733642    
0.9    0.0    0.0    0.0    0.0    0.0        7.955982370520515    0.929964805660355    99.452    413.243    0.0007325854301452637    
0.95    0.0    0.0    0.0    0.0    0.0        4.339371865950788    0.9659239132396363    112.963    398.42    0.0006982049942016601    
